Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,1,8,20,0,0,0,0,0,0,0,16.1,0,0,N/A
2019,1,8,20,30,0,0,0,0,0,0,15.6,0,0,N/A
2019,1,8,21,0,0,0,0,0,0,0,15.1,0,0,N/A
2019,1,8,21,30,0,0,0,0,0,0,14.7,0,0,N/A
2019,1,8,22,0,0,0,0,0,0,0,14.3,0,0,N/A
2019,1,8,22,30,0,0,0,0,0,0,14,0,0,N/A
2019,1,8,23,0,0,0,0,0,0,0,13.7,0,0,N/A
2019,1,8,23,30,0,0,0,0,0,0,13.5,0,0,N/A
2019,1,9,0,0,0,0,0,0,0,0,13.2,0,0,N/A
2019,1,9,0,30,0,0,0,0,0,0,13.1,0,0,N/A
2019,1,9,1,0,0,0,0,0,0,0,12.9,0,0,N/A
2019,1,9,1,30,0,0,0,0,0,0,12.8,0,0,N/A
2019,1,9,2,0,0,0,0,0,0,0,12.6,0,0,N/A
2019,1,9,2,30,0,0,0,0,0,0,12.6,0,0,N/A
2019,1,9,3,0,0,0,0,0,0,0,12.5,0,0,N/A
2019,1,9,3,30,0,0,0,0,0,0,12.3,0,0,N/A
2019,1,9,4,0,0,0,0,0,0,0,12.1,0,0,N/A
2019,1,9,4,30,0,0,0,0,0,0,11.8,0,0,N/A
2019,1,9,5,0,0,0,0,0,0,0,11.5,0,0,N/A
2019,1,9,5,30,0,0,0,0,0,0,11.2,0,0,N/A
2019,1,9,6,0,0,0,0,0,0,0,10.9,0,0,N/A
2019,1,9,6,30,0,0,0,0,0,0,10.7,0,0,N/A
2019,1,9,7,0,0,0,0,0,0,0,10.5,0,0,N/A
2019,1,9,7,30,15,127,19,17,135,21,11.2,0,0,N/A
2019,1,9,8,0,41,408,93,41,433,96,11.8,0,0,N/A
2019,1,9,8,30,56,591,187,55,604,189,12.6,8.989,6.88,N/A
2019,1,9,9,0,65,712,284,65,712,284,13.3,14.2686,11.0186,N/A
2019,1,9,9,30,95,637,341,71,783,374,13.9,17.8732,13.8835,N/A
2019,1,9,10,0,148,482,367,76,834,456,14.5,19.8663,15.488,N/A
2019,1,9,10,30,110,755,497,79,871,526,15,27.5391,21.5192,N/A
2019,1,9,11,0,81,899,584,81,899,584,15.5,32.892,25.7398,N/A
2019,1,9,11,30,82,915,624,82,915,624,15.8,35.5233,27.8242,N/A
2019,1,9,12,0,89,906,644,83,924,649,16.1,36.8832,28.9035,N/A
2019,1,9,12,30,103,866,639,83,928,657,16.3,36.6647,28.7366,N/A
2019,1,9,13,0,81,930,649,81,930,649,16.4,37.1559,29.1164,N/A
2019,1,9,13,30,79,925,625,79,925,625,16.4,35.5539,27.8464,N/A
2019,1,9,14,0,75,914,583,75,914,583,16.4,32.7973,25.6631,N/A
2019,1,9,14,30,74,888,526,74,888,526,16.2,29.0965,22.7326,N/A
2019,1,9,15,0,71,853,455,71,853,455,16,24.5714,19.1514,N/A
2019,1,9,15,30,66,808,373,66,808,373,15.3,19.4863,15.1305,N/A
2019,1,9,16,0,59,740,282,59,740,282,14.6,14.1101,10.8891,N/A
2019,1,9,16,30,50,638,186,50,638,186,13.1,8.9165,6.8188,N/A
2019,1,9,17,0,37,470,93,37,470,93,11.5,0,0,N/A
2019,1,9,17,30,15,153,19,15,153,19,11.5,0,0,N/A
2019,1,9,18,0,0,0,0,0,0,0,10.2,0,0,N/A
2019,1,9,18,30,0,0,0,0,0,0,9.9,0,0,N/A
2019,1,9,19,0,0,0,0,0,0,0,9.5,0,0,N/A
2019,1,9,19,30,0,0,0,0,0,0,9.1,0,0,N/A
2019,1,9,20,0,0,0,0,0,0,0,8.7,0,0,N/A
2019,1,9,20,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,1,9,21,0,0,0,0,0,0,0,7.9,0,0,N/A
2019,1,9,21,30,0,0,0,0,0,0,7.7,0,0,N/A
2019,1,9,22,0,0,0,0,0,0,0,7.5,0,0,N/A
2019,1,9,22,30,0,0,0,0,0,0,7.3,0,0,N/A
2019,1,9,23,0,0,0,0,0,0,0,7.1,0,0,N/A
2019,1,9,23,30,0,0,0,0,0,0,6.8,0,0,N/A
2019,1,10,0,0,0,0,0,0,0,0,6.5,0,0,N/A
2019,1,10,0,30,0,0,0,0,0,0,6.2,0,0,N/A
2019,1,10,1,0,0,0,0,0,0,0,5.9,0,0,N/A
2019,1,10,1,30,0,0,0,0,0,0,5.7,0,0,N/A
2019,1,10,2,0,0,0,0,0,0,0,5.4,0,0,N/A
2019,1,10,2,30,0,0,0,0,0,0,5.3,0,0,N/A
2019,1,10,3,0,0,0,0,0,0,0,5.1,0,0,N/A
2019,1,10,3,30,0,0,0,0,0,0,5,0,0,N/A
2019,1,10,4,0,0,0,0,0,0,0,4.9,0,0,N/A
2019,1,10,4,30,0,0,0,0,0,0,4.7,0,0,N/A
2019,1,10,5,0,0,0,0,0,0,0,4.5,0,0,N/A
2019,1,10,5,30,0,0,0,0,0,0,4.4,0,0,N/A
2019,1,10,6,0,0,0,0,0,0,0,4.3,0,0,N/A
2019,1,10,6,30,0,0,0,0,0,0,4.5,0,0,N/A
2019,1,10,7,0,0,0,0,0,0,0,4.7,0,0,N/A
2019,1,10,7,30,17,167,22,17,167,22,6.1,0,0,N/A
2019,1,10,8,0,38,482,100,38,482,100,7.5,0,0,N/A
2019,1,10,8,30,51,640,193,51,640,193,8.7,9.2786,7.1019,N/A
2019,1,10,9,0,61,735,288,61,735,288,9.9,14.4736,11.1774,N/A
2019,1,10,9,30,69,795,377,69,795,377,11.4,19.7665,15.3549,N/A
2019,1,10,10,0,77,833,457,77,833,457,12.8,24.7497,19.2961,N/A
2019,1,10,10,30,164,486,414,81,859,523,13.5,22.9503,17.9343,N/A
2019,1,10,11,0,143,669,518,85,875,576,14.2,29.1889,22.8429,N/A
2019,1,10,11,30,87,890,616,87,890,616,14.6,35.0862,27.4829,N/A
2019,1,10,12,0,119,800,610,87,898,639,15.1,34.9544,27.3932,N/A
2019,1,10,12,30,226,479,523,88,899,646,15.3,30.0255,23.534,N/A
2019,1,10,13,0,256,153,350,88,894,636,15.6,20.0509,15.7133,N/A
2019,1,10,13,30,211,48,239,87,884,611,15.8,13.6059,10.657,N/A
2019,1,10,14,0,177,22,189,85,867,569,15.9,10.6418,8.3275,N/A
2019,1,10,14,30,181,218,292,81,842,512,15.7,16.168,12.6329,N/A
2019,1,10,15,0,168,212,264,78,807,443,15.4,14.2733,11.1263,N/A
2019,1,10,15,30,128,59,151,71,759,362,14.7,7.8996,6.1349,N/A
2019,1,10,16,0,74,187,131,64,689,273,14.1,6.5651,5.0677,N/A
2019,1,10,16,30,59,496,166,53,585,180,13.1,7.9649,6.0929,N/A
2019,1,10,17,0,39,350,82,38,417,89,12.1,0,0,N/A
2019,1,10,17,30,15,128,18,15,128,18,12.1,0,0,N/A
2019,1,10,18,0,0,0,0,0,0,0,10.9,0,0,N/A
2019,1,10,18,30,0,0,0,0,0,0,10.4,0,0,N/A
2019,1,10,19,0,0,0,0,0,0,0,10,0,0,N/A
2019,1,10,19,30,0,0,0,0,0,0,9.7,0,0,N/A
2019,1,10,20,0,0,0,0,0,0,0,9.4,0,0,N/A
2019,1,10,20,30,0,0,0,0,0,0,9.1,0,0,N/A
2019,1,10,21,0,0,0,0,0,0,0,8.9,0,0,N/A
2019,1,10,21,30,0,0,0,0,0,0,8.7,0,0,N/A
2019,1,10,22,0,0,0,0,0,0,0,8.5,0,0,N/A
2019,1,10,22,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,1,10,23,0,0,0,0,0,0,0,8.2,0,0,N/A
2019,1,10,23,30,0,0,0,0,0,0,8,0,0,N/A
2019,1,11,0,0,0,0,0,0,0,0,7.9,0,0,N/A
2019,1,11,0,30,0,0,0,0,0,0,7.8,0,0,N/A
2019,1,11,1,0,0,0,0,0,0,0,7.7,0,0,N/A
2019,1,11,1,30,0,0,0,0,0,0,7.6,0,0,N/A
2019,1,11,2,0,0,0,0,0,0,0,7.6,0,0,N/A
2019,1,11,2,30,0,0,0,0,0,0,7.5,0,0,N/A
2019,1,11,3,0,0,0,0,0,0,0,7.4,0,0,N/A
2019,1,11,3,30,0,0,0,0,0,0,7.3,0,0,N/A
2019,1,11,4,0,0,0,0,0,0,0,7.3,0,0,N/A
2019,1,11,4,30,0,0,0,0,0,0,7.2,0,0,N/A
2019,1,11,5,0,0,0,0,0,0,0,7.1,0,0,N/A
2019,1,11,5,30,0,0,0,0,0,0,7,0,0,N/A
2019,1,11,6,0,0,0,0,0,0,0,7,0,0,N/A
2019,1,11,6,30,0,0,0,0,0,0,7.2,0,0,N/A
2019,1,11,7,0,0,0,0,0,0,0,7.5,0,0,N/A
2019,1,11,7,30,16,138,20,16,138,20,8.9,0,0,N/A
2019,1,11,8,0,40,429,95,40,429,95,10.2,0,0,N/A
2019,1,11,8,30,55,595,187,55,595,187,11.6,8.9919,6.8828,N/A
2019,1,11,9,0,66,697,282,66,697,282,12.9,14.1773,10.9493,N/A
2019,1,11,9,30,74,767,372,74,767,372,14.2,19.5138,15.1595,N/A
2019,1,11,10,0,80,817,454,80,817,454,15.5,24.5971,19.1779,N/A
2019,1,11,10,30,84,853,524,84,853,524,16.2,29.0628,22.7119,N/A
2019,1,11,11,0,86,879,580,86,879,580,17,32.6983,25.5904,N/A
2019,1,11,11,30,88,897,622,88,897,622,17.4,35.4463,27.7662,N/A
2019,1,11,12,0,86,910,647,86,910,647,17.9,37.0955,29.0725,N/A
2019,1,11,12,30,87,911,654,87,911,654,18.2,37.57,29.4489,N/A
2019,1,11,13,0,86,909,646,86,909,646,18.4,37.0337,29.0237,N/A
2019,1,11,13,30,84,901,620,84,901,620,18.4,35.3232,27.6692,N/A
2019,1,11,14,0,82,884,578,82,884,578,18.4,32.5714,25.4901,N/A
2019,1,11,14,30,81,856,521,81,856,521,18.1,28.877,22.5653,N/A
2019,1,11,15,0,131,480,350,78,816,450,17.8,18.946,14.7705,N/A
2019,1,11,15,30,138,16,144,73,765,368,17.2,7.5445,5.8602,N/A
2019,1,11,16,0,95,10,98,65,694,278,16.5,4.9195,3.7985,N/A
2019,1,11,16,30,49,0,49,55,585,183,15.2,2.3535,1.8009,N/A
2019,1,11,17,0,23,0,23,40,408,91,14,0,0,N/A
2019,1,11,17,30,5,0,5,15,122,19,14,0,0,N/A
2019,1,11,18,0,0,0,0,0,0,0,13.2,0,0,N/A
2019,1,11,18,30,0,0,0,0,0,0,13.2,0,0,N/A
2019,1,11,19,0,0,0,0,0,0,0,13.3,0,0,N/A
2019,1,11,19,30,0,0,0,0,0,0,13.4,0,0,N/A
2019,1,11,20,0,0,0,0,0,0,0,13.6,0,0,N/A
2019,1,11,20,30,0,0,0,0,0,0,13.8,0,0,N/A
2019,1,11,21,0,0,0,0,0,0,0,14.1,0,0,N/A
2019,1,11,21,30,0,0,0,0,0,0,14.3,0,0,N/A
2019,1,11,22,0,0,0,0,0,0,0,14.5,0,0,N/A
2019,1,11,22,30,0,0,0,0,0,0,14.6,0,0,N/A
2019,1,11,23,0,0,0,0,0,0,0,14.7,0,0,N/A
2019,1,11,23,30,0,0,0,0,0,0,14.9,0,0,N/A
2019,1,12,0,0,0,0,0,0,0,0,15,0,0,N/A
2019,1,12,0,30,0,0,0,0,0,0,15,0,0,N/A
2019,1,12,1,0,0,0,0,0,0,0,15.1,0,0,N/A
2019,1,12,1,30,0,0,0,0,0,0,15.3,0,0,N/A
2019,1,12,2,0,0,0,0,0,0,0,15.5,0,0,N/A
2019,1,12,2,30,0,0,0,0,0,0,15.7,0,0,N/A
2019,1,12,3,0,0,0,0,0,0,0,15.8,0,0,N/A
2019,1,12,3,30,0,0,0,0,0,0,15.8,0,0,N/A
2019,1,12,4,0,0,0,0,0,0,0,15.7,0,0,N/A
2019,1,12,4,30,0,0,0,0,0,0,15.3,0,0,N/A
2019,1,12,5,0,0,0,0,0,0,0,15,0,0,N/A
2019,1,12,5,30,0,0,0,0,0,0,14.7,0,0,N/A
2019,1,12,6,0,0,0,0,0,0,0,14.4,0,0,N/A
2019,1,12,6,30,0,0,0,0,0,0,14.4,0,0,N/A
2019,1,12,7,0,0,0,0,0,0,0,14.4,0,0,N/A
2019,1,12,7,30,15,98,18,16,141,21,14.8,0,0,N/A
2019,1,12,8,0,40,453,98,40,453,98,15.2,0,0,N/A
2019,1,12,8,30,53,634,194,53,634,194,15.6,9.3303,7.1423,N/A
2019,1,12,9,0,68,676,278,61,751,294,15.9,13.9827,10.7998,N/A
2019,1,12,9,30,146,68,172,67,825,388,16.2,9.0269,7.0131,N/A
2019,1,12,10,0,173,56,199,71,876,473,16.5,10.7873,8.4111,N/A
2019,1,12,10,30,152,430,374,74,913,546,16.8,20.7537,16.2193,N/A
2019,1,12,11,0,89,888,590,76,936,604,17.1,33.2812,26.0479,N/A
2019,1,12,11,30,78,950,646,78,950,646,17.3,36.8345,28.855,N/A
2019,1,12,12,0,80,958,672,80,958,672,17.5,38.552,30.2154,N/A
2019,1,12,12,30,81,960,681,81,960,681,17.5,39.1455,30.6854,N/A
2019,1,12,13,0,81,957,672,81,957,672,17.6,38.5505,30.2141,N/A
2019,1,12,13,30,80,948,646,80,948,646,17.5,36.8329,28.8536,N/A
2019,1,12,14,0,78,934,604,78,934,604,17.3,34.0677,26.6632,N/A
2019,1,12,14,30,75,911,546,75,911,546,17,30.2948,23.6755,N/A
2019,1,12,15,0,71,879,474,71,879,474,16.6,25.6893,20.0302,N/A
2019,1,12,15,30,68,832,391,68,832,391,15.8,20.5155,15.9381,N/A
2019,1,12,16,0,61,764,297,61,764,297,15.1,14.9328,11.533,N/A
2019,1,12,16,30,52,660,199,52,660,199,13.7,9.5683,7.3239,N/A
2019,1,12,17,0,39,491,102,39,491,102,12.3,0,0,N/A
2019,1,12,17,30,17,168,22,17,168,22,12.3,0,0,N/A
2019,1,12,18,0,0,0,0,0,0,0,10.8,0,0,N/A
2019,1,12,18,30,0,0,0,0,0,0,10.3,0,0,N/A
2019,1,12,19,0,0,0,0,0,0,0,9.8,0,0,N/A
2019,1,12,19,30,0,0,0,0,0,0,9.4,0,0,N/A
2019,1,12,20,0,0,0,0,0,0,0,9,0,0,N/A
2019,1,12,20,30,0,0,0,0,0,0,8.6,0,0,N/A
2019,1,12,21,0,0,0,0,0,0,0,8.2,0,0,N/A
2019,1,12,21,30,0,0,0,0,0,0,7.7,0,0,N/A
2019,1,12,22,0,0,0,0,0,0,0,7.2,0,0,N/A
2019,1,12,22,30,0,0,0,0,0,0,6.8,0,0,N/A
2019,1,12,23,0,0,0,0,0,0,0,6.4,0,0,N/A
2019,1,12,23,30,0,0,0,0,0,0,6,0,0,N/A
2019,1,13,0,0,0,0,0,0,0,0,5.6,0,0,N/A
2019,1,13,0,30,0,0,0,0,0,0,5.4,0,0,N/A
2019,1,13,1,0,0,0,0,0,0,0,5.1,0,0,N/A
2019,1,13,1,30,0,0,0,0,0,0,4.8,0,0,N/A
2019,1,13,2,0,0,0,0,0,0,0,4.5,0,0,N/A
2019,1,13,2,30,0,0,0,0,0,0,4.3,0,0,N/A
2019,1,13,3,0,0,0,0,0,0,0,4.2,0,0,N/A
2019,1,13,3,30,0,0,0,0,0,0,4,0,0,N/A
2019,1,13,4,0,0,0,0,0,0,0,3.8,0,0,N/A
2019,1,13,4,30,0,0,0,0,0,0,3.6,0,0,N/A
2019,1,13,5,0,0,0,0,0,0,0,3.4,0,0,N/A
2019,1,13,5,30,0,0,0,0,0,0,3.3,0,0,N/A
2019,1,13,6,0,0,0,0,0,0,0,3.1,0,0,N/A
2019,1,13,6,30,0,0,0,0,0,0,3.4,0,0,N/A
2019,1,13,7,0,0,0,0,0,0,0,3.6,0,0,N/A
2019,1,13,7,30,17,187,23,17,187,23,4.8,0,0,N/A
2019,1,13,8,0,38,516,105,38,516,105,6,0,0,N/A
2019,1,13,8,30,51,680,203,51,680,203,7,9.7657,7.4761,N/A
2019,1,13,9,0,60,779,302,60,779,302,8,15.1969,11.7385,N/A
2019,1,13,9,30,66,846,396,66,846,396,8.8,20.793,16.1551,N/A
2019,1,13,10,0,71,892,481,71,892,481,9.6,26.0878,20.3424,N/A
2019,1,13,10,30,75,924,554,75,924,554,10.3,30.7592,24.0399,N/A
2019,1,13,11,0,77,946,612,77,946,612,11,34.542,27.0359,N/A
2019,1,13,11,30,79,961,655,79,961,655,11.6,37.37,29.2759,N/A
2019,1,13,12,0,79,970,681,79,970,681,12.2,39.0917,30.6398,N/A
2019,1,13,12,30,80,972,690,80,972,690,12.6,39.6891,31.1131,N/A
2019,1,13,13,0,79,968,680,79,968,680,13,39.0374,30.5974,N/A
2019,1,13,13,30,79,957,653,79,957,653,13.1,37.2606,29.1905,N/A
2019,1,13,14,0,78,942,611,78,942,611,13.3,34.4937,26.9987,N/A
2019,1,13,14,30,75,918,552,75,918,552,13.2,30.66,23.9632,N/A
2019,1,13,15,0,73,881,479,73,881,479,13.1,25.9931,20.2696,N/A
2019,1,13,15,30,68,833,394,68,833,394,12.5,20.703,16.0866,N/A
2019,1,13,16,0,62,766,301,62,766,301,12,15.1593,11.7109,N/A
2019,1,13,16,30,52,662,201,52,662,201,10.4,9.6759,7.4087,N/A
2019,1,13,17,0,39,494,104,39,494,104,8.8,0,0,N/A
2019,1,13,17,30,18,195,25,18,195,25,8.8,0,0,N/A
2019,1,13,18,0,0,0,0,0,0,0,7.6,0,0,N/A
2019,1,13,18,30,0,0,0,0,0,0,7.2,0,0,N/A
2019,1,13,19,0,0,0,0,0,0,0,6.9,0,0,N/A
2019,1,13,19,30,0,0,0,0,0,0,6.6,0,0,N/A
2019,1,13,20,0,0,0,0,0,0,0,6.3,0,0,N/A
2019,1,13,20,30,0,0,0,0,0,0,5.9,0,0,N/A
2019,1,13,21,0,0,0,0,0,0,0,5.6,0,0,N/A
2019,1,13,21,30,0,0,0,0,0,0,5.4,0,0,N/A
2019,1,13,22,0,0,0,0,0,0,0,5.1,0,0,N/A
2019,1,13,22,30,0,0,0,0,0,0,4.8,0,0,N/A
2019,1,13,23,0,0,0,0,0,0,0,4.5,0,0,N/A
2019,1,13,23,30,0,0,0,0,0,0,4.3,0,0,N/A
2019,1,14,0,0,0,0,0,0,0,0,4.1,0,0,N/A
2019,1,14,0,30,0,0,0,0,0,0,4,0,0,N/A
2019,1,14,1,0,0,0,0,0,0,0,3.9,0,0,N/A
2019,1,14,1,30,0,0,0,0,0,0,3.7,0,0,N/A
2019,1,14,2,0,0,0,0,0,0,0,3.6,0,0,N/A
2019,1,14,2,30,0,0,0,0,0,0,3.4,0,0,N/A
2019,1,14,3,0,0,0,0,0,0,0,3.2,0,0,N/A
2019,1,14,3,30,0,0,0,0,0,0,3,0,0,N/A
2019,1,14,4,0,0,0,0,0,0,0,2.8,0,0,N/A
2019,1,14,4,30,0,0,0,0,0,0,2.7,0,0,N/A
2019,1,14,5,0,0,0,0,0,0,0,2.6,0,0,N/A
2019,1,14,5,30,0,0,0,0,0,0,2.5,0,0,N/A
2019,1,14,6,0,0,0,0,0,0,0,2.5,0,0,N/A
2019,1,14,6,30,0,0,0,0,0,0,2.6,0,0,N/A
2019,1,14,7,0,0,0,0,0,0,0,2.7,0,0,N/A
2019,1,14,7,30,18,111,22,18,111,22,3.6,0,0,N/A
2019,1,14,8,0,47,363,94,47,363,94,4.5,0,0,N/A
2019,1,14,8,30,67,538,188,67,538,188,5.5,9.0471,6.9266,N/A
2019,1,14,9,0,80,653,284,80,653,284,6.5,14.2991,11.0459,N/A
2019,1,14,9,30,90,731,376,90,731,376,7.4,19.7556,15.3503,N/A
2019,1,14,10,0,96,788,459,96,788,459,8.3,24.9094,19.4247,N/A
2019,1,14,10,30,101,827,531,101,827,531,9,29.5,23.0571,N/A
2019,1,14,11,0,104,857,590,104,857,590,9.8,33.3192,26.0801,N/A
2019,1,14,11,30,106,877,634,106,877,634,10.4,36.1933,28.3554,N/A
2019,1,14,12,0,107,889,660,107,889,660,11.1,37.9117,29.7165,N/A
2019,1,14,12,30,107,893,669,107,893,669,11.5,38.5079,30.1888,N/A
2019,1,14,13,0,106,890,661,106,890,661,11.9,37.9751,29.7666,N/A
2019,1,14,13,30,104,882,636,104,882,636,12.2,36.3212,28.4565,N/A
2019,1,14,14,0,101,869,595,101,869,595,12.4,33.6206,26.3173,N/A
2019,1,14,14,30,98,846,540,98,846,540,12.4,30.0264,23.4704,N/A
2019,1,14,15,0,93,810,469,93,810,469,12.3,25.4823,19.8739,N/A
2019,1,14,15,30,86,760,386,86,760,386,11.9,20.3135,15.7868,N/A
2019,1,14,16,0,77,689,294,77,689,294,11.5,14.8329,11.4619,N/A
2019,1,14,16,30,64,582,197,64,582,197,10.2,9.495,7.2727,N/A
2019,1,14,17,0,46,414,102,46,414,102,8.9,0,0,N/A
2019,1,14,17,30,20,145,25,20,145,25,8.9,0,0,N/A
2019,1,14,18,0,0,0,0,0,0,0,7.8,0,0,N/A
2019,1,14,18,30,0,0,0,0,0,0,7.5,0,0,N/A
2019,1,14,19,0,0,0,0,0,0,0,7.2,0,0,N/A
2019,1,14,19,30,0,0,0,0,0,0,6.9,0,0,N/A
2019,1,14,20,0,0,0,0,0,0,0,6.6,0,0,N/A
2019,1,14,20,30,0,0,0,0,0,0,6.3,0,0,N/A
2019,1,14,21,0,0,0,0,0,0,0,6,0,0,N/A
2019,1,14,21,30,0,0,0,0,0,0,5.8,0,0,N/A
2019,1,14,22,0,0,0,0,0,0,0,5.5,0,0,N/A
2019,1,14,22,30,0,0,0,0,0,0,5.2,0,0,N/A
2019,1,14,23,0,0,0,0,0,0,0,4.9,0,0,N/A
2019,1,14,23,30,0,0,0,0,0,0,4.7,0,0,N/A
2019,1,15,0,0,0,0,0,0,0,0,4.5,0,0,N/A
2019,1,15,0,30,0,0,0,0,0,0,4.4,0,0,N/A
2019,1,15,1,0,0,0,0,0,0,0,4.3,0,0,N/A
2019,1,15,1,30,0,0,0,0,0,0,4.4,0,0,N/A
2019,1,15,2,0,0,0,0,0,0,0,4.4,0,0,N/A
2019,1,15,2,30,0,0,0,0,0,0,4.4,0,0,N/A
2019,1,15,3,0,0,0,0,0,0,0,4.4,0,0,N/A
2019,1,15,3,30,0,0,0,0,0,0,4.4,0,0,N/A
2019,1,15,4,0,0,0,0,0,0,0,4.4,0,0,N/A
2019,1,15,4,30,0,0,0,0,0,0,4.5,0,0,N/A
2019,1,15,5,0,0,0,0,0,0,0,4.5,0,0,N/A
2019,1,15,5,30,0,0,0,0,0,0,4.6,0,0,N/A
2019,1,15,6,0,0,0,0,0,0,0,4.7,0,0,N/A
2019,1,15,6,30,0,0,0,0,0,0,4.9,0,0,N/A
2019,1,15,7,0,0,0,0,0,0,0,5.1,0,0,N/A
2019,1,15,7,30,7,7,7,18,98,21,5.8,0,0,N/A
2019,1,15,8,0,25,0,25,48,337,92,6.4,0,0,N/A
2019,1,15,8,30,53,17,57,68,510,183,7.1,2.7437,2.1008,N/A
2019,1,15,9,0,62,17,67,82,627,278,7.7,3.3753,2.6076,N/A
2019,1,15,9,30,63,0,63,93,701,368,8.3,3.3122,2.5738,N/A
2019,1,15,10,0,110,1,110,100,754,449,8.9,5.9735,4.6586,N/A
2019,1,15,10,30,131,1,132,107,790,519,9.5,7.3378,5.7355,N/A
2019,1,15,11,0,111,0,111,112,814,575,10.2,6.2724,4.9099,N/A
2019,1,15,11,30,203,16,213,116,828,616,10.6,12.1672,9.5329,N/A
2019,1,15,12,0,222,21,235,120,833,640,11,13.5073,10.588,N/A
2019,1,15,12,30,275,131,358,121,834,648,11.1,20.6208,16.1668,N/A
2019,1,15,13,0,275,124,353,122,827,639,11.2,20.2953,15.9093,N/A
2019,1,15,13,30,233,28,250,120,815,613,11.3,14.2886,11.1954,N/A
2019,1,15,14,0,216,37,237,117,795,572,11.3,13.4043,10.4933,N/A
2019,1,15,14,30,127,0,127,113,765,515,11.3,7.0691,5.5261,N/A
2019,1,15,15,0,162,30,176,107,724,445,11.2,9.5751,7.4687,N/A
2019,1,15,15,30,112,4,114,99,666,364,11,6.0084,4.6703,N/A
2019,1,15,16,0,106,63,126,89,585,275,10.8,6.3675,4.9217,N/A
2019,1,15,16,30,63,2,63,73,475,183,10.3,3.0404,2.3295,N/A
2019,1,15,17,0,31,0,31,51,310,94,9.8,0,0,N/A
2019,1,15,17,30,9,7,9,19,92,23,9.8,0,0,N/A
2019,1,15,18,0,0,0,0,0,0,0,9.2,0,0,N/A
2019,1,15,18,30,0,0,0,0,0,0,9.1,0,0,N/A
2019,1,15,19,0,0,0,0,0,0,0,9,0,0,N/A
2019,1,15,19,30,0,0,0,0,0,0,8.9,0,0,N/A
2019,1,15,20,0,0,0,0,0,0,0,8.8,0,0,N/A
2019,1,15,20,30,0,0,0,0,0,0,8.7,0,0,N/A
2019,1,15,21,0,0,0,0,0,0,0,8.6,0,0,N/A
2019,1,15,21,30,0,0,0,0,0,0,8.5,0,0,N/A
2019,1,15,22,0,0,0,0,0,0,0,8.4,0,0,N/A
2019,1,15,22,30,0,0,0,0,0,0,8.4,0,0,N/A
2019,1,15,23,0,0,0,0,0,0,0,8.3,0,0,N/A
2019,1,15,23,30,0,0,0,0,0,0,8.2,0,0,N/A
2019,1,16,0,0,0,0,0,0,0,0,8.1,0,0,N/A
2019,1,16,0,30,0,0,0,0,0,0,8,0,0,N/A
2019,1,16,1,0,0,0,0,0,0,0,7.9,0,0,N/A
2019,1,16,1,30,0,0,0,0,0,0,7.7,0,0,N/A
2019,1,16,2,0,0,0,0,0,0,0,7.5,0,0,N/A
2019,1,16,2,30,0,0,0,0,0,0,7.4,0,0,N/A
2019,1,16,3,0,0,0,0,0,0,0,7.3,0,0,N/A
2019,1,16,3,30,0,0,0,0,0,0,7.3,0,0,N/A
2019,1,16,4,0,0,0,0,0,0,0,7.4,0,0,N/A
2019,1,16,4,30,0,0,0,0,0,0,7.5,0,0,N/A
2019,1,16,5,0,0,0,0,0,0,0,7.6,0,0,N/A
2019,1,16,5,30,0,0,0,0,0,0,7.7,0,0,N/A
2019,1,16,6,0,0,0,0,0,0,0,7.9,0,0,N/A
2019,1,16,6,30,0,0,0,0,0,0,8.3,0,0,N/A
2019,1,16,7,0,0,0,0,0,0,0,8.6,0,0,N/A
2019,1,16,7,30,6,9,6,18,110,22,10,0,0,N/A
2019,1,16,8,0,18,0,18,45,359,92,11.3,0,0,N/A
2019,1,16,8,30,37,0,37,63,525,182,12.2,1.7817,1.3644,N/A
2019,1,16,9,0,68,0,68,76,632,275,13,3.4279,2.6485,N/A
2019,1,16,9,30,140,16,146,87,703,364,13.6,7.6809,5.9691,N/A
2019,1,16,10,0,189,52,213,94,751,443,14.3,11.5745,9.0272,N/A
2019,1,16,10,30,170,22,182,100,788,513,14.8,10.1239,7.9137,N/A
2019,1,16,11,0,217,30,234,104,814,569,15.2,13.2315,10.3579,N/A
2019,1,16,11,30,237,38,260,107,830,610,15.5,14.862,11.6448,N/A
2019,1,16,12,0,207,18,218,110,838,636,15.8,12.539,9.8295,N/A
2019,1,16,12,30,208,11,215,110,843,645,15.9,12.3929,9.7167,N/A
2019,1,16,13,0,197,8,202,110,841,638,16,11.6227,9.1115,N/A
2019,1,16,13,30,108,0,108,106,835,614,16,6.178,4.841,N/A
2019,1,16,14,0,100,0,100,102,823,575,15.9,5.6613,4.4322,N/A
2019,1,16,14,30,113,3,115,98,799,520,15.7,6.4084,5.0101,N/A
2019,1,16,15,0,88,0,88,92,765,452,15.5,4.7938,3.7397,N/A
2019,1,16,15,30,81,2,82,85,718,373,15.2,4.3283,3.365,N/A
