Year,Month,Day,Hour,Minute,GHI,ClearskyGHI,SolarZenithAngle,Temperature,GlobalHorizontalUVIrradiance(280-400nm),GlobalHorizontalUVIrradiance(295-385nm)
2019,10,28,20,0,0,0,121.01,-0.9,0,0
2019,10,28,20,30,0,0,126.12,-1.1,0,0
2019,10,28,21,0,0,0,131.02,-1.3,0,0
2019,10,28,21,30,0,0,135.63,-1.4,0,0
2019,10,28,22,0,0,0,139.81,-1.5,0,0
2019,10,28,22,30,0,0,143.39,-1.6,0,0
2019,10,28,23,0,0,0,146.15,-1.8,0,0
2019,10,28,23,30,0,0,147.88,-1.9,0,0
2019,10,29,0,0,0,0,148.39,-2,0,0
2019,10,29,0,30,0,0,147.63,-2.2,0,0
2019,10,29,1,0,0,0,145.67,-2.4,0,0
2019,10,29,1,30,0,0,142.73,-3.1,0,0
2019,10,29,2,0,0,0,139.02,-3.8,0,0
2019,10,29,2,30,0,0,134.74,-4.2,0,0
2019,10,29,3,0,0,0,130.07,-4.5,0,0
2019,10,29,3,30,0,0,125.12,-4.6,0,0
2019,10,29,4,0,0,0,119.98,-4.7,0,0
2019,10,29,4,30,0,0,114.74,-4.7,0,0
2019,10,29,5,0,0,0,109.45,-4.7,0,0
2019,10,29,5,30,0,0,104.15,-4.6,0,0
2019,10,29,6,0,0,0,98.9,-4.5,0,0
2019,10,29,6,30,0,0,93.73,-4.1,0,0
2019,10,29,7,0,12,19,88.34,-3.6,0,0
2019,10,29,7,30,59,85,83.68,-2.7,0,0
2019,10,29,8,0,107,163,79.09,-1.8,5.102,3.8925
2019,10,29,8,30,207,243,74.76,-0.6,10.1437,7.7988
2019,10,29,9,0,301,319,70.77,0.6,15.3024,11.8383
2019,10,29,9,30,280,386,67.2,1.3,14.6819,11.4052
2019,10,29,10,0,326,444,64.14,2.1,17.4973,13.6287
2019,10,29,10,30,447,490,61.66,2.5,24.3952,19.0347
2019,10,29,11,0,469,523,59.85,3,25.8792,20.2142
2019,10,29,11,30,528,542,58.77,3.1,29.314,22.9103
2019,10,29,12,0,547,547,58.46,3.3,30.4206,23.7789
2019,10,29,12,30,538,538,58.95,3.3,29.8393,23.3187
2019,10,29,13,0,515,515,60.2,3.3,28.3591,22.1469
2019,10,29,13,30,478,478,62.18,3.3,26.0001,20.28
2019,10,29,14,0,429,429,64.8,3.2,22.916,17.8401
2019,10,29,14,30,369,369,67.99,2.9,19.2229,14.9206
2019,10,29,15,0,301,301,71.67,2.7,15.1762,11.726
2019,10,29,15,30,224,224,75.74,1.8,10.8851,8.354
2019,10,29,16,0,139,143,80.15,0.9,0,0
2019,10,29,16,30,66,67,84.78,-0.9,0,0
2019,10,29,17,0,11,11,89.38,-2.7,0,0
2019,10,29,17,30,0,0,94.94,-2.7,0,0
2019,10,29,18,0,0,0,100.14,-3.2,0,0
2019,10,29,18,30,0,0,105.41,-2.9,0,0
2019,10,29,19,0,0,0,110.72,-2.6,0,0
2019,10,29,19,30,0,0,116.02,-2.6,0,0
2019,10,29,20,0,0,0,121.25,-2.6,0,0
2019,10,29,20,30,0,0,126.37,-2.7,0,0
2019,10,29,21,0,0,0,131.28,-2.9,0,0
2019,10,29,21,30,0,0,135.91,-3.1,0,0
2019,10,29,22,0,0,0,140.1,-3.4,0,0
2019,10,29,22,30,0,0,143.69,-3.6,0,0
2019,10,29,23,0,0,0,146.47,-3.7,0,0
2019,10,29,23,30,0,0,148.21,-4,0,0
2019,10,30,0,0,0,0,148.72,-4.2,0,0
2019,10,30,0,30,0,0,147.95,-4.6,0,0
2019,10,30,1,0,0,0,145.98,-5,0,0
2019,10,30,1,30,0,0,143.02,-5.1,0,0
2019,10,30,2,0,0,0,139.28,-5.3,0,0
2019,10,30,2,30,0,0,134.99,-5.4,0,0
2019,10,30,3,0,0,0,130.3,-5.6,0,0
2019,10,30,3,30,0,0,125.34,-5.6,0,0
2019,10,30,4,0,0,0,120.2,-5.7,0,0
2019,10,30,4,30,0,0,114.96,-5.7,0,0
2019,10,30,5,0,0,0,109.66,-5.8,0,0
2019,10,30,5,30,0,0,104.37,-5.5,0,0
2019,10,30,6,0,0,0,99.12,-5.2,0,0
2019,10,30,6,30,0,0,93.95,-4.8,0,0
2019,10,30,7,0,10,17,88.55,-4.4,0,0
2019,10,30,7,30,42,77,83.91,-3.6,0,0
2019,10,30,8,0,80,153,79.34,-2.8,3.8134,2.9083
2019,10,30,8,30,133,232,75.02,-2.3,6.5026,4.9971
2019,10,30,9,0,153,307,71.04,-1.7,7.7591,6.0004
2019,10,30,9,30,248,374,67.49,-1.4,12.9732,10.0749
2019,10,30,10,0,291,429,64.43,-1.1,15.5863,12.1375
2019,10,30,10,30,321,475,61.97,-0.8,17.4841,13.6394
2019,10,30,11,0,359,508,60.16,-0.5,19.7734,15.4423
2019,10,30,11,30,402,527,59.09,-0.2,22.2788,17.4091
2019,10,30,12,0,454,532,58.79,0,25.2028,19.697
2019,10,30,12,30,503,523,59.28,0.3,27.8463,21.7575
2019,10,30,13,0,423,500,60.53,0.6,23.2472,18.1513
2019,10,30,13,30,338,464,62.49,0.6,18.3477,14.3082
2019,10,30,14,0,304,414,65.1,0.5,16.2029,12.6108
2019,10,30,14,30,282,354,68.28,0.3,14.6548,11.3714
2019,10,30,15,0,183,284,71.95,0,9.2028,7.1077
2019,10,30,15,30,61,209,76.02,-0.4,2.9575,2.2687
2019,10,30,16,0,41,131,80.41,-0.7,0,0
2019,10,30,16,30,31,59,85.03,-1.3,0,0
2019,10,30,17,0,3,9,89.59,-1.9,0,0
2019,10,30,17,30,0,0,95.18,-1.9,0,0
2019,10,30,18,0,0,0,100.37,-2.2,0,0
2019,10,30,18,30,0,0,105.65,-2.3,0,0
2019,10,30,19,0,0,0,110.95,-2.5,0,0
2019,10,30,19,30,0,0,116.25,-3.1,0,0
2019,10,30,20,0,0,0,121.49,-3.6,0,0
2019,10,30,20,30,0,0,126.61,-3.9,0,0
2019,10,30,21,0,0,0,131.54,-4.2,0,0
2019,10,30,21,30,0,0,136.17,-4.3,0,0
2019,10,30,22,0,0,0,140.38,-4.3,0,0
2019,10,30,22,30,0,0,143.99,-4.5,0,0
2019,10,30,23,0,0,0,146.79,-4.6,0,0
2019,10,30,23,30,0,0,148.54,-4.7,0,0
2019,10,31,0,0,0,0,149.05,-4.8,0,0
2019,10,31,0,30,0,0,148.27,-4.9,0,0
2019,10,31,1,0,0,0,146.28,-5,0,0
2019,10,31,1,30,0,0,143.3,-5.1,0,0
2019,10,31,2,0,0,0,139.55,-5.1,0,0
2019,10,31,2,30,0,0,135.24,-5.1,0,0
2019,10,31,3,0,0,0,130.54,-5.1,0,0
2019,10,31,3,30,0,0,125.57,-5.1,0,0
2019,10,31,4,0,0,0,120.42,-5,0,0
2019,10,31,4,30,0,0,115.17,-5,0,0
2019,10,31,5,0,0,0,109.88,-4.9,0,0
2019,10,31,5,30,0,0,104.58,-4.9,0,0
2019,10,31,6,0,0,0,99.34,-4.8,0,0
2019,10,31,6,30,0,0,94.18,-4.6,0,0
2019,10,31,7,0,7,17,88.76,-4.3,0,0
2019,10,31,7,30,35,80,84.15,-3.6,0,0
2019,10,31,8,0,53,159,79.59,-2.8,2.5261,1.926
2019,10,31,8,30,68,240,75.28,-2.3,3.3172,2.548
2019,10,31,9,0,101,316,71.32,-1.8,5.1088,3.9493
2019,10,31,9,30,163,385,67.77,-1.3,8.507,6.6046
2019,10,31,10,0,200,444,64.73,-0.8,10.6889,8.3218
2019,10,31,10,30,236,491,62.27,-0.3,12.8293,10.0063
2019,10,31,11,0,394,525,60.48,0.2,21.6599,16.9125
2019,10,31,11,30,530,542,59.41,0.6,29.3194,22.9069
2019,10,31,12,0,546,546,59.12,1,30.2542,23.6408
2019,10,31,12,30,537,537,59.6,1.2,29.6743,23.1818
2019,10,31,13,0,512,512,60.84,1.5,28.0856,21.9252
2019,10,31,13,30,474,474,62.8,1.6,25.6773,20.0198
2019,10,31,14,0,424,424,65.41,1.6,22.5464,17.5434
2019,10,31,14,30,361,361,68.58,1.5,18.7124,14.5151
2019,10,31,15,0,291,291,72.23,1.4,14.5958,11.2683
2019,10,31,15,30,211,214,76.29,0.7,10.2087,7.8269
2019,10,31,16,0,134,134,80.66,0,0,0
2019,10,31,16,30,60,60,85.27,-1.3,0,0
2019,10,31,17,0,7,7,89.8,-2.7,0,0
2019,10,31,17,30,0,0,95.41,-2.7,0,0
2019,10,31,18,0,0,0,100.61,-2.9,0,0
2019,10,31,18,30,0,0,105.87,-2.9,0,0
2019,10,31,19,0,0,0,111.18,-2.9,0,0
2019,10,31,19,30,0,0,116.48,-2.8,0,0
2019,10,31,20,0,0,0,121.73,-2.7,0,0
2019,10,31,20,30,0,0,126.85,-2.3,0,0
2019,10,31,21,0,0,0,131.79,-1.9,0,0
2019,10,31,21,30,0,0,136.44,-1.8,0,0
2019,10,31,22,0,0,0,140.66,-1.7,0,0
2019,10,31,22,30,0,0,144.29,-1.6,0,0
2019,10,31,23,0,0,0,147.1,-1.5,0,0
2019,10,31,23,30,0,0,148.86,-1.4,0,0
2019,11,1,0,0,0,0,149.37,-1.3,0,0
2019,11,1,0,30,0,0,148.58,-1.3,0,0
2019,11,1,1,0,0,0,146.58,-1.3,0,0
2019,11,1,1,30,0,0,143.58,-1.4,0,0
2019,11,1,2,0,0,0,139.81,-1.5,0,0
2019,11,1,2,30,0,0,135.49,-1.5,0,0
2019,11,1,3,0,0,0,130.77,-1.5,0,0
2019,11,1,3,30,0,0,125.79,-1.3,0,0
2019,11,1,4,0,0,0,120.64,-1.1,0,0
2019,11,1,4,30,0,0,115.39,-0.9,0,0
2019,11,1,5,0,0,0,110.09,-0.8,0,0
2019,11,1,5,30,0,0,104.8,-0.8,0,0
2019,11,1,6,0,0,0,99.56,-0.7,0,0
2019,11,1,6,30,0,0,94.4,-0.6,0,0
2019,11,1,7,0,5,13,88.97,-0.6,0,0
2019,11,1,7,30,17,67,84.38,-0.2,0,0
2019,11,1,8,0,37,142,79.84,0.2,1.7638,1.3444
2019,11,1,8,30,59,220,75.54,1,2.8718,2.2048
2019,11,1,9,0,75,295,71.59,1.8,3.7842,2.9243
2019,11,1,9,30,72,362,68.05,3,3.7489,2.9097
2019,11,1,10,0,92,420,65.02,4.2,4.9064,3.819
2019,11,1,10,30,47,467,62.58,4.6,2.5498,1.9883
2019,11,1,11,0,82,500,60.79,5.1,4.4995,3.5126
2019,11,1,11,30,108,519,59.73,5.1,5.9635,4.6584
2019,11,1,12,0,108,524,59.44,5.1,5.9735,4.6669
2019,11,1,12,30,89,515,59.92,5,4.909,3.8342
2019,11,1,13,0,53,492,61.16,5,2.9016,2.2647
2019,11,1,13,30,46,457,63.11,4.9,2.4867,1.9384
2019,11,1,14,0,48,408,65.7,4.7,2.5468,1.9812
2019,11,1,14,30,76,348,68.86,4.4,3.93,3.0475
2019,11,1,15,0,37,280,72.5,4.1,1.8512,1.4286
2019,11,1,15,30,29,204,76.55,2.9,1.4004,1.0731
2019,11,1,16,0,17,126,80.92,1.8,0,0
2019,11,1,16,30,8,54,85.51,0.9,0,0
2019,11,1,17,0,1,6,90,-0.1,0,0
2019,11,1,17,30,0,0,95.65,-0.1,0,0
2019,11,1,18,0,0,0,100.83,0.1,0,0
2019,11,1,18,30,0,0,106.1,0,0,0
2019,11,1,19,0,0,0,111.41,-0.1,0,0
2019,11,1,19,30,0,0,116.71,-0.3,0,0
2019,11,1,20,0,0,0,121.95,-0.4,0,0
2019,11,1,20,30,0,0,127.09,-0.5,0,0
2019,11,1,21,0,0,0,132.03,-0.7,0,0
2019,11,1,21,30,0,0,136.69,-0.8,0,0
2019,11,1,22,0,0,0,140.93,-1,0,0
2019,11,1,22,30,0,0,144.58,-1,0,0
2019,11,1,23,0,0,0,147.4,-1,0,0
2019,11,1,23,30,0,0,149.17,-0.9,0,0
2019,11,2,0,0,0,0,149.69,-0.9,0,0
2019,11,2,0,30,0,0,148.89,-0.9,0,0
2019,11,2,1,0,0,0,146.88,-0.9,0,0
2019,11,2,1,30,0,0,143.86,-1,0,0
2019,11,2,2,0,0,0,140.07,-1.2,0,0
2019,11,2,2,30,0,0,135.73,-1.2,0,0
2019,11,2,3,0,0,0,131.01,-1.3,0,0
2019,11,2,3,30,0,0,126.02,-1.4,0,0
2019,11,2,4,0,0,0,120.86,-1.5,0,0
2019,11,2,4,30,0,0,115.6,-1.6,0,0
2019,11,2,5,0,0,0,110.31,-1.7,0,0
2019,11,2,5,30,0,0,105.02,-1.6,0,0
2019,11,2,6,0,0,0,99.77,-1.5,0,0
2019,11,2,6,30,0,0,94.62,-1.4,0,0
2019,11,2,7,0,12,12,89.17,-1.3,0,0
2019,11,2,7,30,60,70,84.62,-0.9,0,0
2019,11,2,8,0,61,146,80.08,-0.6,0,0
2019,11,2,8,30,89,225,75.8,-0.2,4.3228,3.3172
2019,11,2,9,0,67,301,71.85,0.3,3.3724,2.6051
2019,11,2,9,30,42,369,68.33,0.7,2.1817,1.6928
2019,11,2,10,0,49,427,65.32,1.1,2.6074,2.029
2019,11,2,10,30,54,473,62.88,1.3,2.9237,2.2794
2019,11,2,11,0,101,504,61.1,1.5,5.5315,4.3175
2019,11,2,11,30,57,522,60.05,1.6,3.1416,2.4536
2019,11,2,12,0,63,527,59.75,1.7,3.4783,2.7171
2019,11,2,12,30,93,518,60.23,1.7,5.1202,3.9986
2019,11,2,13,0,129,496,61.47,1.8,7.0487,5.5005
2019,11,2,13,30,166,460,63.41,1.8,8.9553,6.9792
2019,11,2,14,0,97,412,66,1.8,5.1348,3.9934
2019,11,2,14,30,64,352,69.14,1.7,3.3014,2.5593
2019,11,2,15,0,58,283,72.77,1.6,2.8945,2.2328
2019,11,2,15,30,47,207,76.81,1.1,2.2653,1.7351
2019,11,2,16,0,27,128,81.16,0.6,0,0
2019,11,2,16,30,11,55,85.74,-0.6,0,0
2019,11,2,17,0,1,6,90.19,-1.8,0,0
2019,11,2,17,30,0,0,95.87,-1.8,0,0
2019,11,2,18,0,0,0,101.05,-1.7,0,0
2019,11,2,18,30,0,0,106.32,-1.4,0,0
2019,11,2,19,0,0,0,111.62,-1.2,0,0
2019,11,2,19,30,0,0,116.93,-0.9,0,0
2019,11,2,20,0,0,0,122.18,-0.6,0,0
2019,11,2,20,30,0,0,127.32,-0.6,0,0
2019,11,2,21,0,0,0,132.27,-0.6,0,0
2019,11,2,21,30,0,0,136.94,-0.8,0,0
2019,11,2,22,0,0,0,141.2,-1,0,0
2019,11,2,22,30,0,0,144.86,-1.1,0,0
2019,11,2,23,0,0,0,147.7,-1.3,0,0
2019,11,2,23,30,0,0,149.48,-1.3,0,0
2019,11,3,0,0,0,0,150.01,-1.3,0,0
2019,11,3,0,30,0,0,149.2,-1.1,0,0
2019,11,3,1,0,0,0,147.17,-1,0,0
2019,11,3,1,30,0,0,144.13,-0.9,0,0
2019,11,3,2,0,0,0,140.33,-0.9,0,0
2019,11,3,2,30,0,0,135.97,-1,0,0
2019,11,3,3,0,0,0,131.24,-1.1,0,0
2019,11,3,3,30,0,0,126.24,-1,0,0
2019,11,3,4,0,0,0,121.08,-1,0,0
2019,11,3,4,30,0,0,115.82,-1,0,0
2019,11,3,5,0,0,0,110.52,-1,0,0
2019,11,3,5,30,0,0,105.23,-1.1,0,0
2019,11,3,6,0,0,0,99.99,-1.2,0,0
2019,11,3,6,30,0,0,94.85,-1.2,0,0
2019,11,3,7,0,3,10,89.37,-1.1,0,0
2019,11,3,7,30,17,64,84.85,-0.5,0,0
2019,11,3,8,0,37,138,80.33,0.1,0,0
2019,11,3,8,30,61,214,76.05,1,2.9568,2.268
2019,11,3,9,0,68,288,72.12,1.9,3.4142,2.6363
2019,11,3,9,30,72,354,68.61,2.9,3.7311,2.8941
2019,11,3,10,0,141,411,65.61,3.8,7.4864,5.8242
2019,11,3,10,30,165,456,63.18,4.5,8.9154,6.9492
2019,11,3,11,0,188,489,61.41,5.2,10.2764,8.0195
2019,11,3,11,30,176,506,60.36,5.6,9.6824,7.5608
2019,11,3,12,0,271,511,60.07,6,14.9344,11.6638
2019,11,3,12,30,441,502,60.55,6.1,24.2335,18.9212
2019,11,3,13,0,467,479,61.78,6.3,25.4673,19.8696
2019,11,3,13,30,394,443,63.71,6.2,21.2112,16.5269
2019,11,3,14,0,312,394,66.28,6.2,16.4803,12.8135
2019,11,3,14,30,266,334,69.42,5.5,13.6879,10.6073
2019,11,3,15,0,212,266,73.04,4.8,10.5534,8.1373
2019,11,3,15,30,146,192,77.06,3.7,7.025,5.3783
2019,11,3,16,0,87,116,81.41,2.7,0,0
2019,11,3,16,30,35,47,85.97,2.1,0,0
2019,11,3,17,0,2,3,91.05,1.5,0,0
2019,11,3,17,30,0,0,96.09,1.5,0,0
2019,11,3,18,0,0,0,101.27,0.8,0,0
2019,11,3,18,30,0,0,106.53,0.9,0,0
2019,11,3,19,0,0,0,111.84,0.9,0,0
2019,11,3,19,30,0,0,117.14,1.1,0,0
2019,11,3,20,0,0,0,122.39,1.3,0,0
2019,11,3,20,30,0,0,127.54,1.2,0,0
2019,11,3,21,0,0,0,132.5,1,0,0
2019,11,3,21,30,0,0,137.19,0.7,0,0
2019,11,3,22,0,0,0,141.46,0.5,0,0
2019,11,3,22,30,0,0,145.14,0.2,0,0
2019,11,3,23,0,0,0,148,0,0,0
2019,11,3,23,30,0,0,149.79,0,0,0
2019,11,4,0,0,0,0,150.32,0,0,0
2019,11,4,0,30,0,0,149.51,-0.2,0,0
2019,11,4,1,0,0,0,147.46,-0.4,0,0
2019,11,4,1,30,0,0,144.41,-0.4,0,0
2019,11,4,2,0,0,0,140.59,-0.4,0,0
2019,11,4,2,30,0,0,136.22,-0.6,0,0
2019,11,4,3,0,0,0,131.47,-0.7,0,0
2019,11,4,3,30,0,0,126.46,-0.9,0,0
2019,11,4,4,0,0,0,121.29,-1.1,0,0
2019,11,4,4,30,0,0,116.03,-1,0,0
2019,11,4,5,0,0,0,110.73,-1,0,0
2019,11,4,5,30,0,0,105.44,-0.9,0,0
2019,11,4,6,0,0,0,100.21,-0.8,0,0
2019,11,4,6,30,0,0,95.07,-0.6,0,0
2019,11,4,7,0,4,9,89.57,-0.4,0,0
2019,11,4,7,30,15,60,85.08,0.3,0,0
2019,11,4,8,0,34,131,80.57,1,0,0
2019,11,4,8,30,56,207,76.31,1.6,2.709,2.0769
2019,11,4,9,0,70,281,72.39,2.3,3.5058,2.7059
2019,11,4,9,30,76,347,68.89,2.8,3.929,3.0466
2019,11,4,10,0,65,404,65.89,3.4,3.4438,2.6785
2019,11,4,10,30,49,451,63.48,3.7,2.6422,2.059
2019,11,4,11,0,74,486,61.71,4,4.0373,3.1501
2019,11,4,11,30,86,506,60.67,4.2,4.7224,3.6869
2019,11,4,12,0,87,516,60.38,4.4,4.7856,3.7369
2019,11,4,12,30,85,508,60.85,4.5,4.6624,3.6397
2019,11,4,13,0,208,487,62.08,4.6,11.3212,8.8311
2019,11,4,13,30,145,451,64,4.6,7.7903,6.0685
2019,11,4,14,0,158,405,66.57,4.7,8.3268,6.4723
2019,11,4,14,30,225,344,69.69,4.4,11.5505,8.948
2019,11,4,15,0,247,273,73.3,4.1,12.266,9.4539
2019,11,4,15,30,193,196,77.31,3.2,9.2716,7.095
2019,11,4,16,0,108,118,81.64,2.2,0,0
2019,11,4,16,30,24,47,86.19,1.4,0,0
2019,11,4,17,0,1,3,91.27,0.5,0,0
2019,11,4,17,30,0,0,96.31,0.5,0,0
2019,11,4,18,0,0,0,101.48,-0.2,0,0
2019,11,4,18,30,0,0,106.74,-0.7,0,0
2019,11,4,19,0,0,0,112.04,-1.1,0,0
2019,11,4,19,30,0,0,117.35,-1.6,0,0
2019,11,4,20,0,0,0,122.6,-2.1,0,0
2019,11,4,20,30,0,0,127.76,-2.4,0,0
2019,11,4,21,0,0,0,132.73,-2.8,0,0
2019,11,4,21,30,0,0,137.43,-3.2,0,0
2019,11,4,22,0,0,0,141.71,-3.5,0,0
2019,11,4,22,30,0,0,145.41,-3.9,0,0
2019,11,4,23,0,0,0,148.29,-4.2,0,0
2019,11,4,23,30,0,0,150.09,-4.5,0,0
2019,11,5,0,0,0,0,150.63,-4.8,0,0
2019,11,5,0,30,0,0,149.81,-5,0,0
2019,11,5,1,0,0,0,147.75,-5.2,0,0
2019,11,5,1,30,0,0,144.68,-5.3,0,0
2019,11,5,2,0,0,0,140.84,-5.4,0,0
2019,11,5,2,30,0,0,136.46,-5.5,0,0
2019,11,5,3,0,0,0,131.69,-5.6,0,0
2019,11,5,3,30,0,0,126.68,-5.7,0,0
2019,11,5,4,0,0,0,121.51,-5.8,0,0
2019,11,5,4,30,0,0,116.24,-5.9,0,0
2019,11,5,5,0,0,0,110.94,-6,0,0
2019,11,5,5,30,0,0,105.66,-6,0,0
2019,11,5,6,0,0,0,100.42,-6,0,0
2019,11,5,6,30,0,0,95.29,-5.9,0,0
2019,11,5,7,0,8,8,89.74,-5.7,0,0
2019,11,5,7,30,64,65,85.3,-4.9,0,0
2019,11,5,8,0,142,142,80.81,-4.1,0,0
2019,11,5,8,30,222,222,76.56,-3.4,10.7192,8.2141
2019,11,5,9,0,298,298,72.65,-2.7,14.8885,11.4869
2019,11,5,9,30,366,366,69.16,-2.2,18.8767,14.6328
2019,11,5,10,0,424,424,66.18,-1.7,22.4138,17.4284
2019,11,5,10,30,471,471,63.77,-1.2,25.3459,19.7476
2019,11,5,11,0,505,505,62.01,-0.8,27.499,21.4516
2019,11,5,11,30,525,525,60.97,-0.5,28.7758,22.4622
2019,11,5,12,0,531,531,60.68,-0.2,29.1562,22.7631
2019,11,5,12,30,522,522,61.15,0,28.5796,22.3067
2019,11,5,13,0,494,494,62.37,0.1,26.8371,20.9302
2019,11,5,13,30,456,456,64.29,0.1,24.4485,19.0409
2019,11,5,14,0,407,407,66.84,0.1,21.4032,16.6323
2019,11,5,14,30,324,346,69.96,-0.2,16.5927,12.8499
2019,11,5,15,0,118,272,73.55,-0.4,5.8463,4.5041
2019,11,5,15,30,62,196,77.55,-1.1,2.9742,2.275
2019,11,5,16,0,34,117,81.87,-1.9,0,0
2019,11,5,16,30,13,46,86.4,-3.1,0,0
2019,11,5,17,0,1,2,91.48,-4.3,0,0
2019,11,5,17,30,0,0,96.52,-4.3,0,0
2019,11,5,18,0,0,0,101.69,-4.5,0,0
2019,11,5,18,30,0,0,106.94,-4.6,0,0
2019,11,5,19,0,0,0,112.24,-4.6,0,0
2019,11,5,19,30,0,0,117.55,-4.6,0,0
2019,11,5,20,0,0,0,122.81,-4.7,0,0
2019,11,5,20,30,0,0,127.97,-4.7,0,0
2019,11,5,21,0,0,0,132.95,-4.7,0,0
2019,11,5,21,30,0,0,137.66,-4.4,0,0
2019,11,5,22,0,0,0,141.96,-4.1,0,0
2019,11,5,22,30,0,0,145.67,-3.7,0,0
2019,11,5,23,0,0,0,148.57,-3.3,0,0
2019,11,5,23,30,0,0,150.39,-3.2,0,0
2019,11,6,0,0,0,0,150.93,-3,0,0
2019,11,6,0,30,0,0,150.11,-2.9,0,0
2019,11,6,1,0,0,0,148.04,-2.8,0,0
2019,11,6,1,30,0,0,144.95,-2.8,0,0
2019,11,6,2,0,0,0,141.09,-2.7,0,0
2019,11,6,2,30,0,0,136.69,-2.7,0,0
2019,11,6,3,0,0,0,131.92,-2.7,0,0
2019,11,6,3,30,0,0,126.9,-2.6,0,0
2019,11,6,4,0,0,0,121.72,-2.6,0,0
2019,11,6,4,30,0,0,116.45,-2.7,0,0
2019,11,6,5,0,0,0,111.15,-2.8,0,0
2019,11,6,5,30,0,0,105.87,-2.8,0,0
2019,11,6,6,0,0,0,100.64,-2.9,0,0
2019,11,6,6,30,0,0,95.51,-3,0,0
2019,11,6,7,0,4,6,89.94,-3.1,0,0
2019,11,6,7,30,26,56,85.53,-3,0,0
2019,11,6,8,0,61,129,81.05,-2.8,0,0
2019,11,6,8,30,114,208,76.81,-2.5,5.4946,4.2086
2019,11,6,9,0,127,285,72.91,-2.2,6.3297,4.8816
2019,11,6,9,30,133,354,69.43,-1.8,6.8433,5.3031
2019,11,6,10,0,195,412,66.46,-1.4,10.2856,7.9958
2019,11,6,10,30,186,459,64.06,-1.1,9.9888,7.7808
2019,11,6,11,0,189,493,62.31,-0.9,10.2717,8.0112
2019,11,6,11,30,267,516,61.27,-0.9,14.6074,11.4004
2019,11,6,12,0,218,522,60.98,-0.9,11.9481,9.3265
2019,11,6,12,30,313,515,61.45,-1,17.1048,13.348
2019,11,6,13,0,309,493,62.66,-1.2,16.7546,13.0644
2019,11,6,13,30,277,457,64.57,-1.4,14.8214,11.5406
2019,11,6,14,0,206,409,67.11,-1.5,10.8096,8.3978
2019,11,6,14,30,148,347,70.22,-1.9,7.5617,5.8541
2019,11,6,15,0,143,276,73.8,-2.2,7.0686,5.4436
2019,11,6,15,30,93,199,77.79,-2.6,4.4554,3.4064
2019,11,6,16,0,57,119,82.1,-3,0,0
2019,11,6,16,30,22,46,86.61,-3.5,0,0
2019,11,6,17,0,2,2,91.7,-3.9,0,0
2019,11,6,17,30,0,0,96.73,-3.9,0,0
2019,11,6,18,0,0,0,101.89,-5,0,0
2019,11,6,18,30,0,0,107.14,-5.4,0,0
2019,11,6,19,0,0,0,112.44,-5.8,0,0
2019,11,6,19,30,0,0,117.75,-6,0,0
2019,11,6,20,0,0,0,123.01,-6.3,0,0
2019,11,6,20,30,0,0,128.17,-6.6,0,0
2019,11,6,21,0,0,0,133.16,-6.9,0,0
2019,11,6,21,30,0,0,137.88,-7.3,0,0
2019,11,6,22,0,0,0,142.2,-7.7,0,0
2019,11,6,22,30,0,0,145.93,-8.1,0,0
2019,11,6,23,0,0,0,148.85,-8.5,0,0
2019,11,6,23,30,0,0,150.68,-8.8,0,0
2019,11,7,0,0,0,0,151.23,-9.1,0,0
2019,11,7,0,30,0,0,150.4,-9.4,0,0
2019,11,7,1,0,0,0,148.32,-9.7,0,0
2019,11,7,1,30,0,0,145.21,-9.9,0,0
2019,11,7,2,0,0,0,141.34,-10.2,0,0
2019,11,7,2,30,0,0,136.93,-10.4,0,0
2019,11,7,3,0,0,0,132.15,-10.7,0,0
2019,11,7,3,30,0,0,127.12,-10.9,0,0
2019,11,7,4,0,0,0,121.93,-11.1,0,0
2019,11,7,4,30,0,0,116.66,-11.3,0,0
2019,11,7,5,0,0,0,111.36,-11.6,0,0
2019,11,7,5,30,0,0,106.08,-11.8,0,0
2019,11,7,6,0,0,0,100.85,-12,0,0
2019,11,7,6,30,0,0,95.73,-12,0,0
2019,11,7,7,0,4,6,90.1,-12,0,0
2019,11,7,7,30,28,59,85.75,-10.9,0,0
2019,11,7,8,0,71,135,81.28,-9.8,0,0
2019,11,7,8,30,122,215,77.05,-8.5,5.8706,4.4946
2019,11,7,9,0,172,292,73.17,-7.1,8.5518,6.5926
2019,11,7,9,30,250,361,69.7,-6.4,12.8327,9.9413
2019,11,7,10,0,310,415,66.73,-5.7,16.3165,12.6808
2019,11,7,10,30,130,460,64.34,-5.3,6.9675,5.4262
2019,11,7,11,0,166,493,62.6,-4.9,9.0045,7.0215
2019,11,7,11,30,286,513,61.57,-4.6,15.6175,12.1864
2019,11,7,12,0,384,519,61.28,-4.4,21.0071,16.3949
2019,11,7,12,30,371,510,61.74,-4.1,20.2372,15.7895
2019,11,7,13,0,356,487,62.95,-3.9,19.2656,15.0193
2019,11,7,13,30,387,450,64.85,-3.8,20.6649,16.0869
2019,11,7,14,0,375,401,67.38,-3.7,19.6344,15.2496
2019,11,7,14,30,302,340,70.47,-3.8,15.3952,11.9148
2019,11,7,15,0,253,270,74.04,-3.9,12.4785,9.6059
2019,11,7,15,30,193,193,78.02,-4.3,9.2354,7.0583
2019,11,7,16,0,114,114,82.32,-4.7,0,0
